jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,element_code,year,state,state_abbrev
0,7,21,31,174,319,413,366,210,55,10,0,26,2024,Tennessee,TN
0,0,22,44,116,333,482,332,209,51,1,0,26,2025,Tennessee,TN
9,13,78,44,223,414,580,558,435,144,16,5,26,1997,Texas,TX
33,19,38,79,402,586,688,597,484,198,62,10,26,1998,Texas,TX
29,50,62,167,293,460,544,643,376,139,63,9,26,1999,Texas,TX
32,52,109,118,379,444,612,629,429,180,19,1,26,2000,Texas,TX
7,28,22,165,315,469,620,583,328,114,61,12,26,2001,Texas,TX
21,6,42,198,307,464,524,570,385,145,19,9,26,2002,Texas,TX
7,8,44,131,379,441,550,581,311,166,64,8,26,2003,Texas,TX
20,8,105,105,293,428,519,489,380,270,49,6,26,2004,Texas,TX
29,23,50,99,259,496,570,570,505,156,65,6,26,2005,Texas,TX
38,13,103,231,349,474,579,629,349,173,52,10,26,2006,Texas,TX
6,11,108,64,271,431,466,566,412,191,52,18,26,2007,Texas,TX
11,33,64,120,332,548,561,541,322,130,46,9,26,2008,Texas,TX
17,42,69,109,314,531,630,610,340,133,41,1,26,2009,Texas,TX
7,1,30,113,344,546,556,651,421,158,42,9,26,2010,Texas,TX
9,12,101,219,317,601,697,751,445,160,50,8,26,2011,Texas,TX
31,25,130,207,362,524,586,609,400,146,55,21,26,2012,Texas,TX
19,28,44,75,261,521,547,602,460,167,18,4,26,2013,Texas,TX
6,10,27,115,246,484,542,588,408,228,13,16,26,2014,Texas,TX
5,7,40,157,283,463,599,600,452,219,58,25,26,2015,Texas,TX
10,31,98,138,265,486,645,564,450,258,97,19,26,2016,Texas,TX
39,78,131,158,271,476,606,541,393,161,83,7,26,2017,Texas,TX
5,31,105,71,414,578,631,600,404,151,15,10,26,2018,Texas,TX
13,25,43,105,314,462,572,663,544,157,20,14,26,2019,Texas,TX
33,14,150,123,321,476,630,622,346,152,84,10,26,2020,Texas,TX
17,5,79,101,257,479,527,569,423,232,40,87,26,2021,Texas,TX
10,5,47,192,433,590,708,611,431,152,30,15,26,2022,Texas,TX
38,29,103,107,315,548,684,747,555,194,34,19,26,2023,Texas,TX
8,43,94,173,405,552,568,660,428,301,103,36,26,2024,Texas,TX
6,21,125,192,341,511,570,597,442,283,108,26,26,2025,Texas,TX
0,0,1,1,24,76,130,162,41,1,0,0,26,1997,Utah,UT
0,0,0,0,7,24,227,174,49,1,0,0,26,1998,Utah,UT
0,0,0,0,7,62,181,147,26,4,0,0,26,1999,Utah,UT
0,0,0,3,25,101,248,217,38,1,0,0,26,2000,Utah,UT
0,0,0,1,30,97,221,219,80,4,0,0,26,2001,Utah,UT
0,0,0,3,14,112,294,151,34,1,0,0,26,2002,Utah,UT
0,0,0,1,18,85,318,214,40,11,0,0,26,2003,Utah,UT
0,0,1,1,16,87,191,109,27,1,0,0,26,2004,Utah,UT
0,0,0,1,13,40,244,137,30,2,0,0,26,2005,Utah,UT
0,0,0,1,25,121,269,141,18,1,0,0,26,2006,Utah,UT
0,0,1,2,22,115,300,213,38,2,0,0,26,2007,Utah,UT
0,0,0,1,7,71,231,171,39,2,0,0,26,2008,Utah,UT
0,0,0,1,23,43,195,124,70,1,0,0,26,2009,Utah,UT
0,0,0,1,2,69,200,132,56,2,0,0,26,2010,Utah,UT
0,0,0,1,2,47,180,196,58,2,0,0,26,2011,Utah,UT
0,0,0,2,19,113,226,222,58,3,0,0,26,2012,Utah,UT
0,0,0,1,14,123,250,182,35,1,0,0,26,2013,Utah,UT
0,0,0,1,17,78,248,97,60,4,0,0,26,2014,Utah,UT
0,0,1,1,9,160,140,161,78,9,0,0,26,2015,Utah,UT
0,0,0,1,10,158,229,161,33,4,0,0,26,2016,Utah,UT
0,0,1,1,12,126,275,181,26,2,0,0,26,2017,Utah,UT
0,0,0,2,20,119,288,184,78,1,0,0,26,2018,Utah,UT
0,0,0,2,1,57,218,191,39,0,0,0,26,2019,Utah,UT
0,0,0,1,25,71,220,273,58,5,0,0,26,2020,Utah,UT
0,0,0,2,18,196,306,151,65,1,0,0,26,2021,Utah,UT
0,0,0,1,10,101,288,201,96,3,0,0,26,2022,Utah,UT
0,0,0,1,23,51,272,157,42,3,0,0,26,2023,Utah,UT
0,0,0,1,6,155,258,194,80,12,0,0,26,2024,Utah,UT
0,0,0,1,22,131,245,199,70,3,0,0,26,2025,Utah,UT
0,0,0,0,0,29,54,45,0,0,0,0,26,1997,Vermont,VT
0,0,0,0,20,20,73,75,8,0,0,0,26,1998,Vermont,VT
0,0,0,0,9,65,135,51,21,0,0,0,26,1999,Vermont,VT
0,0,0,0,3,12,38,48,0,0,0,0,26,2000,Vermont,VT
0,0,0,0,7,35,43,127,7,0,0,0,26,2001,Vermont,VT
0,0,0,0,0,13,94,105,21,0,0,0,26,2002,Vermont,VT
0,0,0,0,0,19,92,114,10,0,0,0,26,2003,Vermont,VT
0,0,0,0,8,7,76,64,10,0,0,0,26,2004,Vermont,VT
0,0,0,0,0,86,140,110,22,0,0,0,26,2005,Vermont,VT
0,0,0,0,6,31,153,52,3,0,0,0,26,2006,Vermont,VT
0,0,0,0,4,33,59,68,12,0,0,0,26,2007,Vermont,VT
0,0,0,0,0,42,101,45,11,0,0,0,26,2008,Vermont,VT
0,0,0,0,0,11,51,92,0,0,0,0,26,2009,Vermont,VT
0,0,0,0,11,22,157,82,14,0,0,0,26,2010,Vermont,VT
0,0,0,0,11,24,137,88,25,0,0,0,26,2011,Vermont,VT
0,0,0,0,18,26,128,111,6,0,0,0,26,2012,Vermont,VT
0,0,0,0,8,22,166,59,4,0,0,0,26,2013,Vermont,VT
0,0,0,0,3,30,91,49,7,0,0,0,26,2014,Vermont,VT
0,0,0,0,23,8,89,102,41,0,0,0,26,2015,Vermont,VT
0,0,0,0,5,25,114,122,19,0,0,0,26,2016,Vermont,VT
0,0,0,0,0,18,70,50,24,0,0,0,26,2017,Vermont,VT
0,0,0,0,14,9,158,140,23,0,0,0,26,2018,Vermont,VT
0,0,0,0,0,13,147,68,5,0,0,0,26,2019,Vermont,VT
0,0,0,0,0,33,201,80,5,0,0,0,26,2020,Vermont,VT
0,0,0,0,3,68,65,147,15,0,0,0,26,2021,Vermont,VT
0,0,0,0,14,18,115,139,8,0,0,0,26,2022,Vermont,VT
0,0,0,0,0,19,164,58,24,0,0,0,26,2023,Vermont,VT
0,0,0,0,18,58,189,84,19,0,0,0,26,2024,Vermont,VT
0,0,0,0,4,52,161,64,13,0,0,0,26,2025,Vermont,VT
0,0,4,0,21,148,336,244,104,11,0,0,26,1997,Virginia,VA
2,0,0,4,93,214,339,321,225,16,0,0,26,1998,Virginia,VA
0,0,0,4,60,192,416,322,100,6,0,0,26,1999,Virginia,VA
0,0,7,1,99,246,241,249,88,17,0,0,26,2000,Virginia,VA
0,0,0,4,55,218,230,330,79,11,1,2,26,2001,Virginia,VA
0,0,2,12,50,255,382,359,158,19,0,0,26,2002,Virginia,VA
0,0,3,1,38,153,320,346,114,8,2,0,26,2003,Virginia,VA
0,0,3,3,172,197,322,242,135,14,0,0,26,2004,Virginia,VA
0,0,0,3,24,231,398,366,196,21,0,0,26,2005,Virginia,VA
4,0,0,10,41,201,369,377,80,6,0,0,26,2006,Virginia,VA
2,0,4,0,78,232,305,389,163,68,0,0,26,2007,Virginia,VA
0,0,3,4,39,290,328,251,141,7,0,0,26,2008,Virginia,VA
0,0,0,4,75,216,247,345,104,9,0,0,26,2009,Virginia,VA
0,0,3,15,108,351,429,358,190,22,0,0,26,2010,Virginia,VA
0,0,0,13,91,272,424,325,145,11,0,0,26,2011,Virginia,VA
0,0,24,3,129,185,448,308,115,15,0,0,26,2012,Virginia,VA
0,0,0,5,54,236,359,228,97,20,0,0,26,2013,Virginia,VA
0,0,0,2,92,237,290,215,135,23,0,0,26,2014,Virginia,VA
0,0,0,4,130,274,334,274,174,12,0,12,26,2015,Virginia,VA
0,0,11,2,42,225,403,395,227,31,0,0,26,2016,Virginia,VA
0,1,0,30,60,222,389,259,129,40,0,0,26,2017,Virginia,VA
0,0,0,0,184,256,333,349,254,28,0,0,26,2018,Virginia,VA
0,0,0,14,164,219,405,325,241,42,0,0,26,2019,Virginia,VA
2,0,11,0,33,221,455,349,104,28,1,0,26,2020,Virginia,VA
0,0,4,4,51,236,366,373,153,63,0,3,26,2021,Virginia,VA
0,0,5,3,86,232,388,327,142,5,0,0,26,2022,Virginia,VA
4,0,3,13,37,133,394,316,148,26,0,0,26,2023,Virginia,VA
0,0,8,12,112,286,413,315,134,22,0,0,26,2024,Virginia,VA
0,0,10,17,81,303,443,215,132,14,0,0,26,2025,Virginia,VA
0,0,0,0,3,9,47,97,21,0,0,0,26,1997,Washington,WA
0,0,0,0,2,15,121,89,34,0,0,0,26,1998,Washington,WA
0,0,0,0,0,6,33,69,10,0,0,0,26,1999,Washington,WA
0,0,0,0,1,14,48,42,8,0,0,0,26,2000,Washington,WA
0,0,0,0,2,5,42,69,18,0,0,0,26,2001,Washington,WA
0,0,0,0,1,19,72,52,11,0,0,0,26,2002,Washington,WA
0,0,0,0,1,27,101,77,24,0,0,0,26,2003,Washington,WA
0,0,0,0,2,25,105,101,6,0,0,0,26,2004,Washington,WA
0,0,0,0,3,10,67,80,5,0,0,0,26,2005,Washington,WA
1,0,0,0,2,21,95,53,15,0,0,0,26,2006,Washington,WA
0,0,0,0,2,9,102,47,6,0,0,0,26,2007,Washington,WA
0,0,0,0,3,7,53,56,12,0,0,0,26,2008,Washington,WA
0,0,0,0,2,24,112,66,22,0,0,0,26,2009,Washington,WA
0,0,0,0,0,5,53,51,11,0,0,0,26,2010,Washington,WA
0,0,0,0,0,4,28,60,30,0,0,0,26,2011,Washington,WA
0,0,0,0,1,4,59,81,18,0,0,0,26,2012,Washington,WA
0,0,0,0,2,17,90,92,22,0,0,0,26,2013,Washington,WA
0,0,0,0,3,15,115,109,27,0,0,0,26,2014,Washington,WA
0,0,0,0,6,71,132,93,5,0,0,0,26,2015,Washington,WA
0,0,0,1,4,22,56,85,6,0,0,0,26,2016,Washington,WA
0,0,0,0,2,19,85,122,26,0,0,0,26,2017,Washington,WA
0,0,0,0,13,14,112,90,8,0,0,0,26,2018,Washington,WA
0,0,0,0,7,19,57,90,12,0,0,0,26,2019,Washington,WA
0,0,0,0,2,13,60,74,34,0,0,0,26,2020,Washington,WA
0,0,0,0,2,62,119,81,14,0,0,0,26,2021,Washington,WA
0,0,0,0,0,13,111,144,37,0,0,0,26,2022,Washington,WA
0,0,0,0,17,23,103,117,15,0,0,0,26,2023,Washington,WA
0,0,0,0,1,13,133,73,31,0,0,0,26,2024,Washington,WA
0,0,0,0,2,27,102,117,46,0,0,0,26,2025,Washington,WA
0,0,3,0,10,113,235,147,50,4,0,0,26,1997,West Virginia,WV
0,0,0,2,82,137,231,231,136,9,0,0,26,1998,West Virginia,WV
0,0,0,6,50,170,350,200,63,5,0,0,26,1999,West Virginia,WV
0,0,5,0,75,179,160,175,60,12,0,0,26,2000,West Virginia,WV
0,0,0,6,51,132,175,259,48,4,0,0,26,2001,West Virginia,WV
0,0,0,4,23,186,293,271,131,10,0,0,26,2002,West Virginia,WV
0,0,3,3,40,81,218,256,63,3,0,0,26,2003,West Virginia,WV
0,0,2,2,121,127,216,156,95,11,0,0,26,2004,West Virginia,WV
0,0,0,2,15,195,307,298,127,11,0,0,26,2005,West Virginia,WV
5,0,0,9,24,109,255,278,41,2,0,0,26,2006,West Virginia,WV
0,0,6,0,77,169,182,333,125,37,0,0,26,2007,West Virginia,WV
0,0,0,5,19,178,207,156,113,3,0,0,26,2008,West Virginia,WV
0,0,2,2,53,143,131,222,77,2,0,0,26,2009,West Virginia,WV
0,0,0,8,81,235,297,283,95,9,0,0,26,2010,West Virginia,WV
0,0,0,7,61,172,332,230,86,4,0,0,26,2011,West Virginia,WV
0,0,23,0,120,130,345,211,70,5,0,0,26,2012,West Virginia,WV
0,0,0,2,49,163,252,166,69,10,0,0,26,2013,West Virginia,WV
0,0,0,3,58,182,175,169,80,8,0,0,26,2014,West Virginia,WV
0,0,0,2,101,195,244,185,126,9,0,7,26,2015,West Virginia,WV
0,0,9,3,35,174,292,338,172,23,0,0,26,2016,West Virginia,WV
0,0,0,16,51,132,256,169,82,23,0,0,26,2017,West Virginia,WV
0,0,0,0,158,186,260,258,196,12,0,0,26,2018,West Virginia,WV
0,0,0,6,109,128,312,229,187,24,0,0,26,2019,West Virginia,WV
0,0,8,0,23,141,356,259,74,12,0,0,26,2020,West Virginia,WV
0,0,5,0,28,164,248,301,95,37,0,2,26,2021,West Virginia,WV
0,0,2,0,77,154,270,236,74,2,0,0,26,2022,West Virginia,WV
2,0,0,3,28,78,273,202,93,14,0,0,26,2023,West Virginia,WV
0,0,6,9,104,191,313,250,116,13,0,0,26,2024,West Virginia,WV
0,0,6,5,44,225,365,198,100,9,0,0,26,2025,West Virginia,WV
0,0,0,0,5,107,146,81,23,0,0,0,26,1997,Wisconsin,WI
0,0,0,0,65,90,189,184,68,3,0,0,26,1998,Wisconsin,WI
0,0,0,0,38,113,286,114,17,0,0,0,26,1999,Wisconsin,WI
0,0,0,0,33,81,137,151,22,5,0,0,26,2000,Wisconsin,WI
0,0,0,0,31,88,212,202,13,0,0,0,26,2001,Wisconsin,WI
0,0,0,0,7,126,279,159,54,0,0,0,26,2002,Wisconsin,WI
0,0,0,0,14,67,159,207,23,0,0,0,26,2003,Wisconsin,WI
0,0,0,0,17,62,126,66,61,0,0,0,26,2004,Wisconsin,WI
0,0,0,0,12,195,210,178,80,3,0,0,26,2005,Wisconsin,WI
0,0,0,1,26,94,262,165,11,0,0,0,26,2006,Wisconsin,WI
0,0,0,0,49,130,177,179,44,12,0,0,26,2007,Wisconsin,WI
0,0,0,0,11,103,175,132,38,0,0,0,26,2008,Wisconsin,WI
0,0,0,0,23,83,77,103,35,0,0,0,26,2009,Wisconsin,WI
0,0,0,2,38,116,252,232,18,4,0,0,26,2010,Wisconsin,WI
0,0,0,0,16,92,294,169,13,2,0,0,26,2011,Wisconsin,WI
0,0,9,0,57,147,365,150,17,0,0,0,26,2012,Wisconsin,WI
0,0,0,0,26,87,169,146,36,0,0,0,26,2013,Wisconsin,WI
0,0,0,0,23,119,102,145,17,0,0,0,26,2014,Wisconsin,WI
0,0,0,0,30,78,145,124,89,3,0,0,26,2015,Wisconsin,WI
0,0,0,0,25,121,210,208,72,6,0,0,26,2016,Wisconsin,WI
0,0,0,0,14,120,173,96,56,7,0,0,26,2017,Wisconsin,WI
0,0,0,0,76,120,198,182,48,0,0,0,26,2018,Wisconsin,WI
0,0,0,0,10,75,250,121,60,0,0,0,26,2019,Wisconsin,WI
0,0,0,0,16,130,270,173,16,0,0,0,26,2020,Wisconsin,WI
0,0,0,0,22,187,186,209,52,14,0,0,26,2021,Wisconsin,WI
0,0,0,0,36,115,194,154,37,0,0,0,26,2022,Wisconsin,WI
0,0,0,0,28,115,187,162,67,4,0,0,26,2023,Wisconsin,WI
0,0,0,0,43,130,172,160,73,9,0,0,26,2024,Wisconsin,WI
0,0,0,0,16,141,238,133,54,8,0,0,26,2025,Wisconsin,WI
0,0,0,0,0,48,87,64,20,0,0,0,26,1997,Wyoming,WY
0,0,0,0,4,7,147,91,51,0,0,0,26,1998,Wyoming,WY
0,0,0,0,0,23,118,89,4,0,0,0,26,1999,Wyoming,WY
0,0,0,0,4,32,162,142,12,0,0,0,26,2000,Wyoming,WY
0,0,0,0,4,49,171,135,29,0,0,0,26,2001,Wyoming,WY
0,0,0,0,0,71,197,55,15,0,0,0,26,2002,Wyoming,WY
0,0,0,0,1,17,205,151,7,0,0,0,26,2003,Wyoming,WY
0,0,0,0,3,19,83,32,13,0,0,0,26,2004,Wyoming,WY
0,0,0,0,0,31,156,56,22,0,0,0,26,2005,Wyoming,WY
0,0,0,0,4,83,204,85,5,0,0,0,26,2006,Wyoming,WY
0,0,0,0,5,57,210,120,17,0,0,0,26,2007,Wyoming,WY
0,0,0,0,0,21,134,75,6,0,0,0,26,2008,Wyoming,WY
0,0,0,0,3,17,66,42,23,0,0,0,26,2009,Wyoming,WY
0,0,0,0,0,29,94,84,19,0,0,0,26,2010,Wyoming,WY
0,0,0,0,0,24,148,125,18,0,0,0,26,2011,Wyoming,WY
0,0,0,0,3,94,209,114,27,0,0,0,26,2012,Wyoming,WY
0,0,0,0,3,57,138,121,29,0,0,0,26,2013,Wyoming,WY
0,0,0,0,1,21,112,57,15,0,0,0,26,2014,Wyoming,WY
0,0,0,0,0,78,81,79,47,0,0,0,26,2015,Wyoming,WY
0,0,0,0,1,96,135,63,16,0,0,0,26,2016,Wyoming,WY
0,0,0,0,1,46,175,59,11,0,0,0,26,2017,Wyoming,WY
0,0,0,0,8,57,130,61,24,0,0,0,26,2018,Wyoming,WY
0,0,0,0,0,24,110,84,28,0,0,0,26,2019,Wyoming,WY
0,0,0,0,3,57,135,146,15,0,0,0,26,2020,Wyoming,WY
0,0,0,0,0,107,194,78,34,0,0,0,26,2021,Wyoming,WY
0,0,0,0,0,44,175,132,42,0,0,0,26,2022,Wyoming,WY
0,0,0,0,8,27,108,84,29,0,0,0,26,2023,Wyoming,WY
0,0,0,0,0,76,126,103,54,0,0,0,26,2024,Wyoming,WY
0,0,0,0,3,56,144,97,31,0,0,0,26,2025,Wyoming,WY
0,0,0,0,0,0,0,0,19,240,573,747,25,1997,District of Columbia,DC
677,608,583,238,45,11,0,0,4,162,438,644,25,1998,District of Columbia,DC
833,674,644,256,35,3,0,0,23,246,358,709,25,1999,District of Columbia,DC
902,651,415,284,48,2,0,0,61,174,547,1026,25,2000,District of Columbia,DC
911,672,652,251,56,4,0,0,47,207,306,604,25,2001,District of Columbia,DC
720,622,543,226,101,0,0,0,1,257,532,857,25,2002,District of Columbia,DC
1067,870,560,309,131,15,0,0,13,233,367,795,25,2003,District of Columbia,DC
1067,772,498,269,35,4,0,0,7,210,415,768,25,2004,District of Columbia,DC
888,704,677,246,125,4,0,0,5,179,443,883,25,2005,District of Columbia,DC
748,737,531,175,82,0,0,0,23,251,424,642,25,2006,District of Columbia,DC
748,689,492,355,55,0,0,0,11,76,453,718,25,2007,District of Columbia,DC
772,689,498,207,68,0,0,0,2,228,550,756,25,2008,District of Columbia,DC
1029,702,609,274,73,5,0,0,8,211,376,837,25,2009,District of Columbia,DC
915,860,419,162,57,0,0,0,0,146,429,935,25,2010,District of Columbia,DC
966,651,599,227,49,0,0,0,14,213,373,613,25,2011,District of Columbia,DC
749,595,273,222,4,0,0,0,5,166,546,603,25,2012,District of Columbia,DC
762,740,652,219,83,0,0,0,9,157,548,700,25,2013,District of Columbia,DC
1011,756,682,249,32,0,0,0,0,106,507,650,25,2014,District of Columbia,DC
905,967,608,183,16,6,0,0,0,205,343,423,25,2015,District of Columbia,DC
927,724,353,273,121,0,0,0,1,117,367,711,25,2016,District of Columbia,DC
703,479,555,124,75,1,0,0,7,91,456,795,25,2017,District of Columbia,DC
908,550,657,314,2,1,0,0,1,194,552,663,25,2018,District of Columbia,DC
858,635,564,130,29,0,0,0,0,87,565,703,25,2019,District of Columbia,DC
694,609,372,298,133,0,0,0,30,129,322,730,25,2020,District of Columbia,DC
816,759,438,232,83,0,0,0,0,51,516,540,25,2021,District of Columbia,DC
938,628,448,267,57,0,0,0,17,213,395,773,25,2022,District of Columbia,DC
613,507,491,147,60,0,0,0,0,187,486,781,25,2023,District of Columbia,DC
784,597,406,181,34,0,0,0,0,107,322,710,25,2024,District of Columbia,DC
951,667,357,162,41,8,0,0,0,161,446,855,25,2025,District of Columbia,DC
0,0,0,0,0,0,475,382,175,69,0,0,26,1997,District of Columbia,DC
0,0,28,238,130,0,438,455,316,6,0,4,26,1998,District of Columbia,DC
0,0,0,1,109,299,561,457,177,5,0,0,26,1999,District of Columbia,DC
0,0,4,5,141,297,306,316,144,33,0,0,26,2000,District of Columbia,DC
0,0,0,29,87,318,320,440,170,45,5,0,26,2001,District of Columbia,DC
0,0,1,81,108,338,497,504,243,66,0,0,26,2002,District of Columbia,DC
0,0,0,11,31,210,400,432,180,9,15,0,26,2003,District of Columbia,DC
0,0,0,44,248,260,425,340,213,8,0,0,26,2004,District of Columbia,DC
0,0,0,16,32,330,492,472,313,46,1,0,26,2005,District of Columbia,DC
0,0,6,16,89,290,486,485,113,20,0,0,26,2006,District of Columbia,DC
0,0,0,18,147,336,450,459,254,144,0,0,26,2007,District of Columbia,DC
0,0,0,28,64,389,499,400,275,41,0,0,26,2008,District of Columbia,DC
0,0,0,37,92,270,378,467,171,12,0,0,26,2009,District of Columbia,DC
0,0,0,40,196,471,565,476,319,41,0,0,26,2010,District of Columbia,DC
0,0,0,44,156,417,613,466,206,15,0,0,26,2011,District of Columbia,DC
0,0,23,25,208,344,595,500,225,49,0,0,26,2012,District of Columbia,DC
0,0,0,40,144,351,508,381,202,83,1,0,26,2013,District of Columbia,DC
0,0,0,21,145,371,450,398,269,44,0,0,26,2014,District of Columbia,DC
0,0,0,20,278,406,520,447,298,16,5,1,26,2015,District of Columbia,DC
0,0,3,33,91,341,557,554,334,63,6,0,26,2016,District of Columbia,DC
0,1,5,92,97,376,522,391,238,91,3,0,26,2017,District of Columbia,DC
0,4,0,17,238,344,491,506,324,122,2,0,26,2018,District of Columbia,DC
0,0,3,54,218,346,535,472,351,71,0,0,26,2019,District of Columbia,DC
0,0,5,3,91,365,593,459,185,33,1,0,26,2020,District of Columbia,DC
0,0,6,33,121,354,495,495,252,99,0,0,26,2021,District of Columbia,DC
0,0,2,22,147,332,502,484,253,4,23,0,26,2022,District of Columbia,DC
0,0,2,62,64,273,521,394,173,0,0,0,26,2023,District of Columbia,DC
1,0,0,45,171,440,585,446,229,49,27,0,26,2024,District of Columbia,DC
0,0,22,63,107,369,545,339,221,24,0,0,26,2025,District of Columbia,DC
